104;12:10;12:10;1;12:12;12:12;5;12:13;12:13;111;12:15;12:15;94;12:16;12:16;64;12:17;12:17;107;12:19;12:19;97;12:21;12:21;23;12:22;12:22;75;12:23;12:23;98;12:25;12:25;35;12:26;12:26;34;12:27;12:27;96;12:28;12:28;12;12:29;12:29;6;12:31;12:31;66;12:32;12:32;107;12:34;12:34;64;12:36;12:36;94;12:37;12:37;111;12:38;12:38;5;12:39;12:39;1;12:40;12:40;104;12:42;-1
104;12:25;12:25;1;12:27;12:27;5;12:28;12:28;111;12:30;12:30;94;12:31;12:31;64;12:32;12:32;107;12:34;12:34;97;12:36;12:36;23;12:37;12:37;75;12:38;12:38;98;12:40;12:40;35;12:41;12:41;34;12:42;12:42;96;12:43;12:43;12;12:44;12:44;6;12:46;12:46;66;12:47;12:47;107;12:49;12:49;64;12:51;12:51;94;12:52;12:52;111;12:53;12:53;5;12:54;12:54;1;12:55;12:55;104;12:57;-1
104;12:40;12:40;1;12:42;12:42;5;12:43;12:43;111;12:45;12:45;94;12:46;12:46;64;12:47;12:47;107;12:49;12:49;97;12:51;12:51;23;12:52;12:52;75;12:53;12:53;98;12:55;12:55;35;12:56;12:56;34;12:57;12:57;96;12:58;12:58;12;12:59;12:59;6;13:01;13:01;66;13:02;13:02;107;13:04;13:04;64;13:06;13:06;94;13:07;13:07;111;13:08;13:08;5;13:09;13:09;1;13:10;13:10;104;13:12;-1
104;12:55;12:55;1;12:57;12:57;5;12:58;12:58;111;13:00;13:00;94;13:01;13:01;64;13:02;13:02;107;13:04;13:04;97;13:06;13:06;23;13:07;13:07;75;13:08;13:08;98;13:10;13:10;35;13:11;13:11;34;13:12;13:12;96;13:13;13:13;12;13:14;13:14;6;13:16;13:16;66;13:17;13:17;107;13:19;13:19;64;13:21;13:21;94;13:22;13:22;111;13:23;13:23;5;13:24;13:24;1;13:25;13:25;104;13:27;-1
104;13:10;13:10;1;13:12;13:12;5;13:13;13:13;111;13:15;13:15;94;13:16;13:16;64;13:17;13:17;107;13:19;13:19;97;13:21;13:21;23;13:22;13:22;75;13:23;13:23;98;13:25;13:25;35;13:26;13:26;34;13:27;13:27;96;13:28;13:28;12;13:29;13:29;6;13:31;13:31;66;13:32;13:32;107;13:34;13:34;64;13:36;13:36;94;13:37;13:37;111;13:38;13:38;5;13:39;13:39;1;13:40;13:40;104;13:42;-1
104;13:25;13:25;1;13:27;13:27;5;13:28;13:28;111;13:30;13:30;94;13:31;13:31;64;13:32;13:32;107;13:34;13:34;97;13:36;13:36;23;13:37;13:37;75;13:38;13:38;98;13:40;13:40;35;13:41;13:41;34;13:42;13:42;96;13:43;13:43;12;13:44;13:44;6;13:46;13:46;66;13:47;13:47;107;13:49;13:49;64;13:51;13:51;94;13:52;13:52;111;13:53;13:53;5;13:54;13:54;1;13:55;13:55;104;13:57;-1
104;13:40;13:40;1;13:42;13:42;5;13:43;13:43;111;13:45;13:45;94;13:46;13:46;64;13:47;13:47;107;13:49;13:49;97;13:51;13:51;23;13:52;13:52;75;13:53;13:53;98;13:55;13:55;35;13:56;13:56;34;13:57;13:57;96;13:58;13:58;12;13:59;13:59;6;14:01;14:01;66;14:02;14:02;107;14:04;14:04;64;14:06;14:06;94;14:07;14:07;111;14:08;14:08;5;14:09;14:09;1;14:10;14:10;104;14:12;-1
104;13:55;13:55;1;13:57;13:57;5;13:58;13:58;111;14:00;14:00;94;14:01;14:01;64;14:02;14:02;107;14:04;14:04;97;14:06;14:06;23;14:07;14:07;75;14:08;14:08;98;14:10;14:10;35;14:11;14:11;34;14:12;14:12;96;14:13;14:13;12;14:14;14:14;6;14:16;14:16;66;14:17;14:17;107;14:19;14:19;64;14:21;14:21;94;14:22;14:22;111;14:23;14:23;5;14:24;14:24;1;14:25;14:25;104;14:27;-1
104;14:10;14:10;1;14:12;14:12;5;14:13;14:13;111;14:15;14:15;94;14:16;14:16;64;14:17;14:17;107;14:19;14:19;97;14:21;14:21;23;14:22;14:22;75;14:23;14:23;98;14:25;14:25;35;14:26;14:26;34;14:27;14:27;96;14:28;14:28;12;14:29;14:29;6;14:31;14:31;66;14:32;14:32;107;14:34;14:34;64;14:36;14:36;94;14:37;14:37;111;14:38;14:38;5;14:39;14:39;1;14:40;14:40;104;14:42;-1
104;14:25;14:25;1;14:27;14:27;5;14:28;14:28;111;14:30;14:30;94;14:31;14:31;64;14:32;14:32;107;14:34;14:34;97;14:36;14:36;23;14:37;14:37;75;14:38;14:38;98;14:40;14:40;35;14:41;14:41;34;14:42;14:42;96;14:43;14:43;12;14:44;14:44;6;14:46;14:46;66;14:47;14:47;107;14:49;14:49;64;14:51;14:51;94;14:52;14:52;111;14:53;14:53;5;14:54;14:54;1;14:55;14:55;104;14:57;-1
