Beverly Rd;182;40.64509799999999;-73.948959;UNKNOWN;UNKNOWN
Beach 60 St;183;40.59237400000001;-73.788522;UNKNOWN;UNKNOWN
183 St;184;40.858407;-73.903879;UNKNOWN;UNKNOWN
103 St;185;40.79944599999999;-73.968379;UNKNOWN;UNKNOWN
Lorimer St;186;40.71406300000001;-73.950275;UNKNOWN;UNKNOWN
Spring St;187;40.726226999999994;-74.003739;UNKNOWN;UNKNOWN
Borough Hall;188;40.69240400000001;-73.990151;UNKNOWN;UNKNOWN
Burnside Av;189;40.853453;-73.907684;UNKNOWN;UNKNOWN
2 Av;190;40.72340199999999;-73.989938;UNKNOWN;UNKNOWN
Cortelyou Rd;191;40.640927000000005;-73.963891;UNKNOWN;UNKNOWN
Atlantic Av - Pacific St;192;40.68366600000002;-73.97881;UNKNOWN;UNKNOWN
Montrose Av;193;40.707739000000004;-73.93985;UNKNOWN;UNKNOWN
Morgan Av;194;40.706152;-73.933147;UNKNOWN;UNKNOWN
Flatbush Av - Brooklyn College;195;40.632836;-73.947642;UNKNOWN;UNKNOWN
96 St;196;40.791641999999996;-73.96469599999999;UNKNOWN;UNKNOWN
Kingsbridge Rd;197;40.867760000000004;-73.897174;UNKNOWN;UNKNOWN
Avenue P;198;40.60894400000001;-73.973022;UNKNOWN;UNKNOWN
DeKalb Av;199;40.690634999999986;-73.981824;UNKNOWN;UNKNOWN
Delancey St;200;40.71861100000001;-73.988114;UNKNOWN;UNKNOWN
80 St;201;40.679371;-73.858992;UNKNOWN;UNKNOWN
Newkirk Av;202;40.63508200000001;-73.962793;UNKNOWN;UNKNOWN
Union St;203;40.67731599999999;-73.98311;UNKNOWN;UNKNOWN
Grand St;204;40.711926000000005;-73.94067;UNKNOWN;UNKNOWN
Newkirk Av;205;40.63996700000001;-73.948411;UNKNOWN;UNKNOWN
Kings Hwy;206;40.603217;-73.972361;UNKNOWN;UNKNOWN
Fordham Rd;207;40.862802999999985;-73.901034;UNKNOWN;UNKNOWN
9 St;208;40.67084700000001;-73.988302;UNKNOWN;UNKNOWN
East Broadway;209;40.71371500000001;-73.990173;UNKNOWN;UNKNOWN
Aqueduct - N Conduit Av;210;40.668233999999984;-73.834058;UNKNOWN;UNKNOWN
Jefferson St;211;40.70660699999999;-73.922913;UNKNOWN;UNKNOWN
Avenue U;212;40.596063000000015;-73.973357;UNKNOWN;UNKNOWN
Cathedral Pkwy (110 St);213;40.800602999999995;-73.958161;UNKNOWN;UNKNOWN
DeKalb Av;214;40.70381100000003;-73.918425;UNKNOWN;UNKNOWN
Kingston Av;215;40.669399;-73.942161;UNKNOWN;UNKNOWN
Fulton St;216;40.710196999999994;-74.007691;UNKNOWN;UNKNOWN
Howard Beach - JFK Airport;217;40.66047600000002;-73.830301;UNKNOWN;UNKNOWN
Grant Av;218;40.677043999999995;-73.86505;UNKNOWN;UNKNOWN
Nostrand Av;219;40.669847000000004;-73.950466;UNKNOWN;UNKNOWN
Bedford Park Blvd - Lehman College;220;40.873412;-73.890064;UNKNOWN;UNKNOWN
103 St;221;40.79609199999999;-73.961454;UNKNOWN;UNKNOWN
Avenue M;222;40.61761799999999;-73.959399;UNKNOWN;UNKNOWN
125 St;223;40.81110899999999;-73.952343;UNKNOWN;UNKNOWN
Cortlandt St;224;40.71183500000001;-74.012188;UNKNOWN;UNKNOWN
Fulton St;225;40.710374;-74.007582;UNKNOWN;UNKNOWN
Myrtle - Wyckoff Avs;226;40.699814;-73.911586;UNKNOWN;UNKNOWN
191 St;227;40.85522499999999;-73.929412;UNKNOWN;UNKNOWN
7 Av;228;40.762861999999984;-73.981637;UNKNOWN;UNKNOWN
Brooklyn Bridge - City Hall;229;40.713065;-74.004131;UNKNOWN;UNKNOWN
Halsey St;230;40.69560200000001;-73.904084;UNKNOWN;UNKNOWN
York St;231;40.69974300000001;-73.986885;UNKNOWN;UNKNOWN
Kings Hwy;232;40.60866999999999;-73.957734;UNKNOWN;UNKNOWN
Chambers St;233;40.71547799999999;-74.009266;UNKNOWN;UNKNOWN
116 St;234;40.80508499999999;-73.954882;UNKNOWN;UNKNOWN
8 Av;235;40.739777000000004;-74.002578;UNKNOWN;UNKNOWN
Union Sq - 14 St;236;40.734789000000006;-73.99073;UNKNOWN;UNKNOWN
6 Av;237;40.737335;-73.99678600000001;UNKNOWN;UNKNOWN
47 - 50 Sts - Rockefeller Ctr;238;40.75866300000001;-73.981329;UNKNOWN;UNKNOWN
3 Av;239;40.73284899999999;-73.986122;UNKNOWN;UNKNOWN
1 Av;240;40.730953;-73.981628;UNKNOWN;UNKNOWN
Chambers St;241;40.713243000000006;-74.003401;UNKNOWN;UNKNOWN
Bedford Av;242;40.71730400000001;-73.956872;UNKNOWN;UNKNOWN
Avenue H;243;40.62926999999999;-73.961639;UNKNOWN;UNKNOWN
181 St;244;40.84950499999999;-73.933596;UNKNOWN;UNKNOWN
168 St - Washington Hts;245;40.84055599999999;-73.940133;UNKNOWN;UNKNOWN
155 St;246;40.830134999999984;-73.938209;UNKNOWN;UNKNOWN
Avenue J;247;40.625039000000015;-73.960803;UNKNOWN;UNKNOWN
Rector St;248;40.707513000000006;-74.013783;UNKNOWN;UNKNOWN
135 St;249;40.817893999999995;-73.947649;UNKNOWN;UNKNOWN
Broad St;250;40.70647600000001;-74.011056;UNKNOWN;UNKNOWN
Broadway;251;40.70609200000001;-73.950308;UNKNOWN;UNKNOWN
145 St;252;40.824783;-73.944216;UNKNOWN;UNKNOWN
Neck Rd;253;40.595246;-73.955161;UNKNOWN;UNKNOWN
Houston St;254;40.728251;-74.005367;UNKNOWN;UNKNOWN
155 St;255;40.830517999999984;-73.941514;UNKNOWN;UNKNOWN
157 St;256;40.83404100000001;-73.94489;UNKNOWN;UNKNOWN
167 St;257;40.83377100000001;-73.91844;UNKNOWN;UNKNOWN
Bay Ridge - 95 St;258;40.61662200000001;-74.030876;UNKNOWN;UNKNOWN
45 St;259;40.648938999999984;-74.010006;UNKNOWN;UNKNOWN
65 St;260;40.74966899999998;-73.898453;UNKNOWN;UNKNOWN
86 St;261;40.622686999999985;-74.028398;UNKNOWN;UNKNOWN
Jackson Hts - Roosevelt Av;262;40.746644;-73.891338;UNKNOWN;UNKNOWN
77 St;263;40.62974199999999;-74.02551;UNKNOWN;UNKNOWN
Elmhurst Av;264;40.74245400000001;-73.882017;UNKNOWN;UNKNOWN
Grand Av - Newtown;265;40.737014999999985;-73.877223;UNKNOWN;UNKNOWN
Steinway St;266;40.756879;-73.92074;UNKNOWN;UNKNOWN
46 St;267;40.75631200000001;-73.913333;UNKNOWN;UNKNOWN
World Trade Center;268;40.712582;-74.009781;UNKNOWN;UNKNOWN
Northern Blvd;269;40.75288499999999;-73.906006;UNKNOWN;UNKNOWN
